195	2	3
196	1	4
197	2	3
198	1	4
199	0	0
200	4	1
201	1	4
202	0	0
203	3	2
204	2	3
205	0	0
206	0	0
207	3	2
208	0	0
209	4	1
210	4	1
211	0	0
212	4	1
213	3	2
214	0	0
215	1	4
216	4	1
217	2	3
218	2	1
219	0	2
220	2	3
221	0	0
222	2	3
223	0	0
224	1	3
225	0	0
226	0	0
227	4	1
228	2	3
229	2	3
230	2	3
231	3	2
232	2	4
233	1	4
234	1	4
235	2	3
236	2	0
237	4	1
238	0	0
239	2	3
240	3	2
241	4	1
242	2	3
243	2	3
244	4	1
245	1	4
246	2	1
247	2	3
248	0	1
249	1	4
250	2	3
251	0	0
252	0	0
253	4	1
254	4	1
255	0	0
256	0	0
257	1	4
258	1	3
259	0	0
260	4	1
261	1	3
262	0	0
263	1	4
264	3	2
265	0	0
266	3	2
267	2	3
268	2	3
269	0	0
270	0	0
271	0	0
272	4	1
273	2	3
274	0	0
275	1	4
276	4	1
277	1	4
278	0	0
279	2	1
280	3	2
281	4	2
282	2	3
283	1	4
284	3	2
285	2	3
286	2	4
287	4	1
288	4	2
289	0	0
290	3	2
291	2	3
292	1	3
293	0	0
294	4	1
295	0	0
296	0	0
297	2	3
298	1	4
299	2	3
300	2	3
301	2	1
302	0	0
303	4	1
304	2	3
305	2	3
306	2	1
307	2	3
308	4	1
309	0	0
310	3	2
311	0	0
312	2	3
313	2	4
314	1	4
315	3	2
316	0	0
317	3	2
318	4	1
319	0	0
320	1	3
321	1	4
322	1	4
323	3	2
324	1	4
325	1	4
326	4	1
327	2	3
328	2	3
329	4	1
330	2	1
331	2	3
332	2	3
333	0	0
334	1	4
335	3	2
336	2	3
337	4	1
338	0	0
339	4	1
340	4	1
341	3	2
342	1	3
343	1	4
344	3	2
345	2	3
346	2	0
347	1	4
348	4	1
349	4	1
350	4	3
351	1	4
352	0	0
353	3	2
354	1	4
355	4	1
356	4	1
357	1	3
358	1	4
359	1	4
360	3	2
361	2	3
362	0	0
363	2	3
364	4	1
365	0	0
366	2	3
367	0	0
368	2	3
369	4	1
370	3	2
371	3	2
372	2	3
373	4	1
374	1	3
375	0	0
376	0	2
377	4	1
378	1	4
379	0	0
380	2	3
381	2	3
382	2	3
383	4	1
384	2	3
385	0	0
386	0	0
387	2	3
388	4	1
389	2	3
390	0	0
391	2	3
392	4	1
393	0	0
394	0	0
395	2	1
396	1	4
397	4	1
398	2	1
399	2	3
400	1	4
401	0	2
402	4	1
403	4	1
404	3	2
405	1	4
406	0	0
407	0	0
408	4	1
409	0	0
410	2	3
411	2	4
412	3	2
413	1	4
414	0	0
415	3	2
416	2	3
417	4	1
418	3	2
419	0	0
420	2	3
421	1	4
422	4	1
423	1	4
424	2	3
425	4	1
426	2	3
427	1	3
428	1	4
429	2	3
430	3	2
431	1	4
432	1	4
433	2	3
434	2	3
435	4	1
436	3	2
437	2	3
438	0	0
439	4	1
440	1	4
441	3	2
442	4	1
443	0	0
444	0	0
445	2	3
446	1	4
447	1	3
448	0	0
449	1	4
450	1	4
451	2	3
452	2	3
453	0	0
454	2	3
455	3	2
456	4	1
457	0	0
458	0	1
459	4	1
460	2	3
461	3	2
462	1	4
463	2	1
464	1	4
465	2	3
466	2	3
467	0	0
468	4	1
469	2	3
470	2	3
471	2	3
472	0	0
473	2	3
474	1	4
475	0	0
476	1	4
477	4	1
478	2	3
479	3	2
480	0	0
481	4	1
482	2	1
483	2	1
484	4	1
485	0	0
486	2	0
487	0	0
488	4	2
489	1	4
490	4	1
491	4	3
492	2	3
493	0	0
494	4	1
495	0	0
496	0	0
497	3	2
498	0	0
499	0	1
500	2	1
501	4	1
502	1	4
503	3	2
504	3	2
505	0	0
506	1	4
507	2	3
508	0	0
509	1	4
510	1	4
511	0	0
512	0	0
513	2	4
514	2	3
515	1	4
516	4	1
517	1	4
518	0	0
519	2	3
520	2	3
521	2	3
522	4	1
523	2	3
524	3	2
525	1	3
526	2	4
527	0	0
528	1	3
529	1	4
530	1	4
531	2	3
532	2	3
533	4	1
534	2	3
535	3	2
536	2	0
537	2	3
538	3	2
539	3	2
540	4	1
541	3	2
542	1	4
543	2	1
544	1	4
545	2	3
546	0	0
547	0	0
548	2	0
549	4	1
550	2	3
551	2	3
552	2	3
553	0	0
554	0	0
555	4	1
556	4	1
557	4	2
558	0	0
559	0	0
560	4	1
561	2	3
562	0	0
563	1	4
564	2	3
565	2	3
566	0	0
567	3	2
568	0	0
569	4	1
570	4	1
571	4	1
572	1	4
573	2	3
574	0	0
575	0	0
576	2	3
577	0	0
578	2	3
579	0	0
580	0	4
581	1	4
582	0	0
583	2	4
584	4	1
585	2	3
586	1	4
587	1	4
588	1	4
589	1	3
590	0	0
591	4	2
592	4	1
593	0	0
594	3	2
595	1	3
596	3	2
597	3	2
598	3	2
599	1	4
600	0	0
601	4	1
602	2	3
603	4	1
604	3	2
605	3	2
606	2	3
607	2	3
608	2	1
609	0	0
610	0	0
611	2	3
612	0	0
613	2	3
614	2	3
615	2	3
616	4	1
617	0	0
618	3	2
619	1	4
620	1	4
621	1	3
622	2	3
623	0	0
624	2	3
625	4	1
626	1	4
627	0	0
628	3	2
629	2	3
630	1	4
631	0	0
632	4	1
633	1	4
634	2	0
635	1	4
636	0	0
637	4	1
638	1	4
639	3	2
640	0	0
641	4	1
642	4	1
643	0	0
644	0	0
645	2	3
646	0	1
647	2	3
648	2	1
649	2	4
650	3	2
651	2	3
652	1	4
653	4	1
654	2	1
655	3	2
656	2	0
657	0	0
658	4	1
659	0	0
660	4	1
661	1	4
662	4	1
663	3	2
664	1	4
665	1	4
666	4	1
667	0	0
668	2	3
669	2	1
670	1	4
671	4	1
672	0	0
673	2	3
674	2	3
675	2	3
676	3	2
677	2	3
678	2	3
679	0	0
680	2	3
681	1	3
682	1	4
683	2	1
684	1	4
685	4	1
686	1	4
687	3	2
688	2	3
689	1	4
690	1	4
691	3	2
692	2	3
693	1	4
694	3	2
695	3	2
696	2	1
697	4	1
698	3	2
699	0	4
700	0	0
701	1	4
702	2	3
703	4	1
704	0	0
705	4	1
706	0	0
707	3	2
708	0	0
709	4	1
710	1	4
711	0	0
712	2	3
713	4	1
714	2	4
715	0	2
716	2	1
717	2	3
718	4	1
719	0	0
720	2	0
721	4	1
722	0	0
723	2	1
724	2	1
725	4	1
726	4	3
727	4	1
728	2	3
729	2	3
730	2	3
731	3	2
732	4	1
733	2	3
734	2	3
735	3	2
736	0	0
737	1	4
738	4	1
739	4	1
740	0	0
741	3	2
742	2	1
743	3	2
744	2	3
745	2	3
746	0	0
747	2	3
748	3	2
749	0	0
750	1	4
751	0	0
752	4	1
753	0	0
754	2	3
755	1	4
756	2	4
757	3	2
758	2	3
759	2	3
760	3	2
761	0	0
762	4	1
763	0	0
764	1	4
765	4	1
766	0	0
767	4	1
768	1	4
769	0	0
770	1	4
771	4	1
772	2	3
773	0	0
774	1	4
775	2	3
776	2	3
777	0	0
778	1	4
779	2	3
780	4	1
781	1	4
782	3	2
783	1	4
784	2	3
785	4	1
786	3	2
787	4	1
788	3	2
789	0	0
790	3	2
791	0	0
792	2	3
793	0	0
794	0	1
795	0	0
796	3	2
797	3	2
798	0	0
799	1	4
800	2	1
801	1	4
802	4	2
803	4	1
804	2	3
805	1	4
806	2	3
807	1	4
808	3	2
809	4	1
810	4	1
811	0	0
812	1	4
813	1	1
814	2	3
815	1	4
816	3	2
817	2	3
818	4	1
819	1	4
820	4	2
821	1	4
822	3	2
823	2	3
824	0	0
825	1	4
826	2	3
827	4	1
828	4	1
829	2	3
830	2	3
831	1	4
832	4	1
833	1	4
834	2	3
835	2	1
836	2	3
837	1	4
838	1	4
839	2	3
840	0	0
841	0	0
842	0	0
843	0	0
844	0	0
845	4	1
846	2	3
847	4	1
848	4	1
849	2	3
850	1	4
851	2	3
852	4	1
853	0	0
854	2	3
855	2	3
856	1	4
857	2	3
858	0	0
859	0	0
860	0	0
861	4	1
862	4	1
863	2	3
864	4	1
865	1	4
866	3	2
867	0	0
868	0	0
869	1	4
870	2	3
871	3	2
872	3	2
873	0	0
874	1	4
875	2	3
876	1	4
877	2	3
878	1	4
879	3	2
880	2	3
881	2	4
882	0	0
883	0	0
884	2	1
885	3	2
886	0	0
887	2	1
888	0	0
889	3	2
890	3	2
891	3	2
892	0	0
893	0	0
894	2	3
895	1	4
896	2	1
897	3	2
898	0	0
899	1	4
900	2	0
901	3	2
902	0	0
903	1	4
904	1	4
905	0	0
906	1	4
907	2	1
908	2	3
909	0	0
910	1	4
911	3	2
912	2	0
913	1	4
914	1	4
915	3	2
916	1	4
917	0	0
918	1	4
919	2	3
920	1	4
921	1	4
922	4	1
923	1	4
924	2	3
925	4	1
926	0	0
927	2	1
928	4	1
929	4	2
930	1	4
931	2	3
932	4	3
933	4	1
934	1	4
935	3	2
936	1	4
937	2	3
938	4	1
939	2	1
940	0	0
941	0	2
942	2	3
943	0	0
944	4	1
945	2	4
946	1	4
947	0	0
948	0	0
949	4	1
950	0	0
951	2	1
952	4	1
953	0	0
954	0	0
955	2	3
956	0	0
957	3	2
958	1	4
959	1	3
960	2	3
961	1	4
962	3	2
963	1	4
964	0	0
965	0	0
966	2	3
967	3	2
968	4	1
969	2	3
970	1	4
971	0	0
972	0	0
973	2	1
974	4	1
975	4	1
976	2	3
977	3	2
978	4	1
979	1	4
980	2	3
981	4	1
982	0	1
983	0	0
984	2	3
985	2	3
986	2	3
987	0	0
988	2	1
989	3	2
990	2	3
991	3	2
992	1	4
993	2	3
994	2	1
995	2	1
996	2	3
997	0	0
998	0	0
999	1	1
1000	0	0
1001	4	1
1002	1	4
1003	2	3
1004	4	1
1005	2	3
1006	1	3
1007	0	0
1008	4	1
1009	4	1
1010	2	3
1011	2	3
1012	2	3
1013	2	3
1014	2	0
1015	2	3
1016	1	4
1017	3	2
1018	2	1
1019	2	3
1020	0	0
1021	0	0
1022	4	2
1023	4	2
1024	2	3
1025	4	1
1026	1	4
1027	4	1
1028	3	2
1029	2	3
1030	4	1
1031	2	3
1032	0	0
1033	2	3
1034	0	0
1035	1	4
1036	1	4
1037	2	3
1038	2	1
1039	2	1
1040	1	4
1041	2	3
1042	2	3
1043	3	2
1044	0	0
1045	3	2
1046	0	0
1047	2	3
1048	2	3
1049	0	0
1050	2	3
1051	4	1
1052	1	4
1053	2	3
1054	0	0
1055	2	3
1056	2	3
1057	4	1
1058	0	0
1059	2	4
1060	3	2
1061	4	1
1062	4	1
1063	1	4
1064	3	2
1065	4	1
1066	4	2
1067	4	1
1068	2	3
1069	3	2
1070	2	3
1071	2	3
1072	3	2
1073	0	0
1074	0	0
1075	0	0
1076	4	1
1077	4	1
1078	0	0
1079	1	4
1080	0	0
1081	2	3
1082	4	1
1083	1	4
1084	4	1
1085	1	4
1086	3	2
1087	1	4
1088	2	3
1089	4	1
1090	2	3
1091	2	3
1092	0	0
1093	2	1
1094	0	0
1095	2	3
1096	2	3
1097	0	0
1098	2	3
1099	0	0
1100	2	3
1101	2	1
1102	2	1
1103	3	2
1104	4	1
1105	4	1
1106	3	2
1107	1	4
1108	1	4
1109	2	3
1110	1	4
1111	2	3
1112	1	4
1113	2	3
1114	2	0
1115	0	0
1116	3	2
1117	1	4
1118	3	2
1119	0	0
1120	2	4
1121	1	3
1122	1	4
1123	1	4
1124	2	1
1125	0	0
1126	2	3
1127	1	4
1128	1	4
1129	2	3
1130	0	0
1131	3	2
1132	4	1
1133	1	4
1134	1	4
1135	0	0
1136	1	4
1137	3	2
1138	2	3
1139	0	0
1140	0	0
1141	0	0
1142	3	2
1143	2	3
1144	3	2
1145	3	2
1146	2	0
1147	3	2
1148	1	4
1149	2	3
1150	0	0
1151	0	0
1152	2	3
1153	1	4
1154	1	4
1155	2	3
1156	0	0
1157	1	4
1158	3	2
1159	2	1
1160	2	3
1161	2	3
1162	2	3
1163	4	1
1164	2	3
1165	2	3
1166	0	0
1167	3	2
1168	3	2
1169	2	3
1170	0	0
1171	3	2
1172	2	3
1173	1	4
1174	4	1
1175	2	3
1176	4	1
1177	4	1
1178	3	2
1179	4	1
1180	0	0
1181	1	4
1182	4	1
1183	3	2
1184	1	3
1185	0	0
1186	4	1
1187	2	3
1188	4	1
1189	1	4
1190	0	0
1191	3	2
1192	1	4
1193	1	4
1194	4	1
1195	0	0
1196	0	0
1197	1	3
1198	2	3
1199	3	2
1200	2	3
1201	1	4
1202	4	1
1203	2	3
1204	1	4
1205	4	1
1206	4	1
1207	2	3
1208	0	0
1209	0	0
1210	1	4
1211	3	2
1212	2	4
1213	2	4
1214	3	2
1215	4	2
1216	0	0
1217	0	0
1218	2	1
1219	3	2
1220	4	1
1221	4	1
1222	2	3
1223	0	0
1224	2	3
1225	2	1
1226	0	2
1227	2	1
1228	1	4
1229	0	0
1230	2	0
1231	3	2
1232	2	3
1233	0	0
1234	0	0
1235	0	0
1236	0	0
1237	2	1
1238	0	0
1239	1	4
1240	1	4
1241	0	0
1242	0	0
1243	4	1
1244	1	4
1245	4	1
1246	2	3
1247	2	3
1248	4	1
1249	3	2
1250	0	0
1251	4	1
1252	0	0
1253	4	1
1254	4	1
1255	3	2
1256	2	3
1257	4	1
1258	2	3
1259	1	4
1260	3	2
1261	0	0
1262	3	2
1263	0	0
1264	2	0
1265	2	3
1266	1	4
1267	2	1
1268	1	4
1269	1	4
1270	4	1
1271	1	3
1272	1	4
1273	2	4
1274	2	4
1275	2	3
1276	2	3
1277	0	0
1278	3	2
1279	0	0
1280	1	4
1281	4	1
1282	1	4
1283	4	1
1284	0	0
1285	2	3
1286	2	3
1287	0	0
1288	0	0
1289	0	0
1290	2	1
1291	2	3
1292	3	2
1293	3	2
1294	2	3
1295	2	0
1296	4	1
1297	4	2
1298	4	1
1299	1	4
1300	2	3
1301	2	1
1302	0	0
1303	2	3
1304	2	3
1305	0	0
1306	0	0
1307	4	1
1308	0	0
1309	4	1
1310	1	4
1311	1	4
1312	0	0
1313	2	3
1314	2	3
1315	2	3
1316	0	0
1317	1	4
1318	2	3
1319	2	1
1320	4	1
1321	1	4
1322	0	0
1323	0	0
1324	1	4
1325	2	3
1326	1	4
1327	0	0
1328	3	2
1329	0	0
1330	4	1
1331	2	3
1332	0	0
1333	4	1
1334	4	2
1335	3	2
1336	0	0
1337	0	0
1338	4	1
1339	2	3
1340	4	1
1341	1	4
1342	3	2
1343	1	4
1344	1	3
1345	1	4
1346	4	1
1347	2	3
1348	0	0
1349	4	1
1350	1	4
1351	1	4
1352	4	1
1353	0	0
1354	0	0
1355	2	3
1356	0	0
1357	0	1
1358	4	1
1359	2	3
1360	4	1
1361	3	2
1362	3	2
1363	2	3
1364	0	0
1365	4	1
1366	4	1
1367	1	4
1368	0	0
1369	2	3
1370	0	1
1371	0	0
1372	4	1
1373	2	1
1374	2	4
1375	2	3
1376	4	2
1377	2	3
1378	0	0
1379	0	0
1380	0	0
1381	3	2
1382	2	4
1383	0	0
1384	2	0
1385	2	1
1386	1	4
1387	1	4
1388	1	4
1389	2	4
1390	0	0
1391	0	0
1392	3	2
1393	2	3
1394	2	3
1395	4	1
1396	2	3
1397	3	2
1398	0	0
1399	0	0
1400	1	4
1401	1	4
1402	4	1
1403	1	4
1404	0	0
1405	1	4
1406	1	3
1407	1	3
1408	2	3
1409	1	4
1410	0	0
1411	0	0
1412	2	3
1413	0	0
1414	2	3
1415	2	0
1416	0	0
1417	4	1
1418	0	0
1419	0	0
1420	1	4
1421	1	4
1422	0	0
1423	2	4
1424	0	0
1425	2	3
1426	4	1
1427	1	4
1428	3	2
1429	0	0
1430	1	4
1431	0	0
1432	3	2
1433	3	2
1434	3	2
1435	2	1
1436	1	4
1437	0	0
1438	4	1
1439	3	2
1440	2	1
1441	0	1
1442	0	0
1443	2	3
1444	2	1
1445	0	0
1446	2	3
1447	0	0
1448	4	1
1449	4	1
1450	2	3
1451	2	3
1452	1	4
1453	1	4
1454	4	1
1455	1	4
1456	3	2
1457	3	2
1458	0	0
1459	2	1
1460	2	3
1461	2	3
1462	0	0
1463	0	1
1464	4	1
1465	0	0
1466	0	0
1467	0	0
1468	0	0
1469	0	0
1470	1	4
1471	4	1
1472	0	0
1473	4	1
1474	2	3
1475	1	4
1476	2	3
1477	0	0
1478	2	3
1479	0	0
1480	0	0
1481	0	0
1482	0	0
1483	2	3
1484	1	4
1485	1	4
1486	4	1
1487	2	3
1488	2	3
1489	1	4
1490	0	0
1491	2	3
1492	3	2
1493	3	2
1494	2	3
1495	3	2
1496	1	3
1497	2	3
1498	4	1
1499	0	2
1500	2	1
1501	1	4
1502	2	3
1503	2	3
1504	0	0
1505	0	0
1506	0	0
1507	0	0
1508	0	0
1509	0	0
1510	3	2
1511	2	3
1512	3	2
1513	2	3
1514	4	1
1515	4	1
1516	1	4
1517	4	1
1518	2	3
1519	4	2
1520	0	0
1521	0	0
1522	3	2
1523	2	3
1524	4	1
1525	2	3
1526	2	3
1527	3	2
1528	2	1
1529	1	4
1530	1	4
1531	2	3
1532	1	4
1533	4	1
1534	2	1
1535	2	3
1536	4	1
1537	2	3
1538	2	3
1539	2	3
1540	4	1
1541	2	3
1542	2	3
1543	2	3
1544	4	1
1545	4	1
1546	1	4
1547	4	1
1548	2	0
1549	2	3
1550	4	1
1551	0	0
1552	0	0
1553	2	3
1554	1	3
1555	1	4
1556	1	4
1557	0	0
1558	0	0
1559	2	3
1560	1	4
1561	0	0
1562	2	4
1563	4	1
1564	0	0
1565	0	0
1566	2	4
1567	1	4
1568	3	2
1569	2	1
1570	3	2
1571	2	0
1572	0	0
1573	4	1
1574	1	4
1575	2	3
1576	2	3
1577	2	3
1578	2	3
1579	1	4
1580	2	3
1581	4	1
1582	1	3
1583	4	1
1584	1	4
1585	1	4
1586	0	0
1587	2	0
1588	0	0
1589	3	2
1590	0	0
1591	2	3
1592	4	1
1593	3	2
1594	3	2
1595	4	1
1596	1	4
1597	3	2
1598	4	1
1599	4	1
1600	2	3
1601	4	1
1602	0	0
1603	1	4
1604	0	0
1605	2	3
1606	2	1
1607	3	2
1608	2	1
1609	2	3
1610	0	0
1611	4	1
1612	0	0
1613	1	4
1614	1	4
1615	2	3
1616	2	4
1617	0	0
1618	3	2
1619	0	0
1620	4	1
1621	0	0
1622	0	0
1623	2	3
1624	0	0
1625	3	2
1626	3	2
1627	2	3
1628	1	3
1629	3	2
1630	2	3
1631	1	4
1632	0	0
1633	0	0
1634	4	1
1635	2	3
1636	0	0
1637	0	0
1638	0	0
1639	1	4
1640	0	0
1641	1	4
1642	1	4
1643	0	0
1644	4	1
1645	4	1
1646	2	3
1647	3	2
1648	0	0
1649	2	3
1650	4	1
1651	3	2
1652	0	0
1653	0	0
1654	4	1
1655	2	3
1656	2	3
1657	3	2
1658	2	1
1659	1	3
1660	1	4
1661	1	4
1662	3	2
1663	4	1
1664	3	2
1665	0	0
1666	1	4
1667	2	3
1668	3	2
1669	0	0
1670	2	3
1671	4	1
1672	1	4
1673	4	0
1674	3	2
1675	4	1
1676	1	3
1677	2	3
1678	2	3
1679	2	3
1680	0	0
1681	3	2
1682	4	1
1683	0	0
1684	2	3
1685	1	4
1686	3	2
1687	3	2
1688	1	4
1689	0	0
1690	4	1
1691	2	0
1692	1	4
1693	2	3
1694	2	3
1695	1	3
1696	2	3
1697	3	2
1698	1	4
1699	3	2
1700	3	2
1701	4	2
1702	4	1
1703	2	4
1704	0	0
1705	3	2
1706	4	1
1707	0	0
1708	0	0
1709	3	2
1710	1	4
1711	0	0
1712	2	3
1713	2	1
1714	4	1
1715	4	1
1716	1	3
1717	4	2
1718	0	0
1719	1	3
1720	4	1
1721	2	3
1722	3	2
1723	1	4
1724	2	4
1725	0	0
1726	0	0
1727	3	2
1728	2	3
1729	4	1
1730	1	4
1731	0	0
1732	3	2
1733	2	3
1734	1	4
1735	2	3
1736	0	0
1737	0	0
1738	4	1
1739	4	1
1740	4	1
1741	1	3
1742	2	3
1743	2	3
1744	4	1
1745	2	3
1746	2	3
1747	1	4
1748	2	0
1749	3	2
1750	4	1
1751	4	1
1752	1	3
1753	2	1
1754	2	3
1755	0	0
1756	1	4
1757	3	2
1758	4	1
1759	4	1
1760	2	3
1761	4	1
1762	2	3
1763	0	0
1764	2	3
1765	1	4
1766	1	4
1767	2	1
1768	0	0
1769	2	4
1770	0	0
1771	0	0
1772	2	3
1773	1	4
1774	1	4
1775	3	2
1776	2	3
1777	1	4
1778	1	4
1779	4	1
1780	4	1
1781	3	2
1782	3	2
1783	4	1
1784	2	3
1785	3	2
1786	4	1
1787	3	2
1788	2	3
1789	1	4
1790	1	4
1791	1	3
1792	3	2
1793	1	4
1794	0	0
1795	2	3
1796	0	0
1797	0	0
1798	1	4
1799	2	3
1800	0	0
1801	2	3
1802	1	4
1803	0	0
1804	1	4
1805	2	3
1806	4	1
1807	1	4
1808	0	1
1809	2	4
1810	1	4
1811	3	2
1812	1	4
1813	0	0
1814	4	1
1815	3	2
1816	4	1
1817	2	3
1818	3	2
1819	4	1
1820	0	0
1821	0	0
1822	4	1
1823	1	4
1824	4	2
1825	1	4
1826	2	1
1827	4	1
1828	4	1
1829	0	0
1830	4	1
1831	3	2
1832	2	3
1833	4	1
1834	1	4
1835	2	0
1836	1	4
1837	1	4
1838	1	4
1839	2	3
1840	2	3
1841	2	3
1842	1	3
1843	1	4
1844	1	4
1845	3	2
1846	4	1
1847	0	0
1848	2	3
1849	1	4
1850	4	1
1851	2	1
1852	2	1
1853	3	2
1854	0	0
1855	1	4
1856	4	2
1857	4	1
1858	2	3
1859	2	1
1860	4	1
1861	1	3
1862	0	0
1863	0	1
1864	4	1
1865	2	3
1866	2	3
1867	2	1
1868	0	0
1869	0	0
1870	0	0
1871	0	0
1872	3	2
1873	2	3
1874	2	4
1875	2	3
1876	1	4
1877	4	1
1878	4	1
1879	3	2
1880	1	4
1881	2	3
1882	0	0
1883	4	1
1884	0	0
1885	1	4
1886	4	1
1887	4	1
1888	3	2
1889	2	3
1890	4	1
1891	3	2
1892	2	1
1893	0	0
1894	2	3
1895	4	1
1896	2	1
1897	4	1
1898	0	0
1899	0	0
1900	2	4
1901	3	2
1902	0	0
1903	2	3
1904	2	3
1905	2	3
1906	0	0
1907	2	3
1908	2	3
1909	4	1
1910	2	1
1911	1	4
1912	4	1
1913	2	3
1914	0	0
1915	3	2
1916	2	3
1917	1	3
1918	3	2
1919	4	1
1920	4	1
1921	2	3
1922	1	3
1923	1	4
1924	0	1
1925	4	1
1926	4	1
1927	4	1
1928	4	2
1929	1	4
1930	0	0
1931	1	4
1932	2	3
1933	2	3
1934	2	1
1935	2	3
1936	4	1
1937	2	1
1938	1	4
1939	3	2
1940	2	1
1941	2	3
1942	4	1
1943	2	3
1944	4	1
1945	0	0
1946	0	0
1947	1	4
1948	1	4
1949	2	3
1950	1	4
1951	3	2
1952	2	3
1953	4	1
1954	3	2
1955	1	4
1956	1	4
1957	1	4
1958	3	2
1959	2	3
1960	2	1
1961	4	1
1962	4	1
1963	0	0
1964	4	2
1965	3	2
1966	4	1
1967	0	0
1968	1	4
1969	2	3
1970	2	3
1971	2	3
1972	3	2
1973	0	0
1974	2	3
1975	0	0
1976	2	3
1977	1	4
1978	3	2
1979	2	3
1980	0	0
1981	3	2
1982	1	4
1983	1	4
1984	1	4
1985	1	4
1986	4	1
1987	2	3
1988	2	3
1989	1	4
1990	1	4
1991	2	3
1992	1	4
1993	2	3
1994	3	2
1995	4	1
1996	0	0
1997	1	4
1998	2	3
1999	0	0
2000	0	0
2001	2	3
2002	4	1
2003	0	0
2004	1	4
2005	1	4
2006	3	2
2007	2	3
2008	4	1
2009	2	3
2010	0	0
2011	2	1
2012	1	4
2013	0	0
2014	3	2
2015	2	1
2016	0	0
2017	4	1
2018	1	4
2019	3	2
2020	4	1
2021	3	2
2022	1	4
2023	0	0
2024	4	1
2025	4	1
2026	2	3
2027	0	0
2028	2	1
2029	3	2
2030	0	0
2031	4	1
2032	4	1
2033	2	3
2034	3	2
2035	0	0
2036	4	1
2037	0	0
2038	4	1
2039	1	4
2040	2	1
2041	2	3
2042	0	0
2043	1	3
2044	2	3
2045	0	0
2046	2	3
2047	1	4
2048	2	3
2049	1	3
2050	1	4
2051	0	0
2052	1	4
2053	2	4
2054	0	0
2055	4	1
2056	1	3
2057	4	1
2058	4	1
2059	4	2
2060	3	2
2061	0	0
2062	0	0
2063	0	2
2064	4	1
2065	3	2
2066	4	1
2067	0	0
2068	1	4
2069	2	3
2070	1	4
2071	4	1
2072	1	4
2073	0	0
2074	0	0
2075	4	1
2076	2	3
2077	2	3
2078	2	3
2079	3	2
2080	2	1
2081	2	1
2082	4	1
2083	4	1
2084	4	1
2085	2	3
2086	0	0
2087	2	1
2088	2	1
2089	4	1
2090	3	2
2091	4	1
2092	1	4
2093	4	1
2094	1	4
2095	3	2
2096	0	0
2097	2	3
2098	2	3
2099	1	3
2100	2	3
2101	2	3
2102	2	1
2103	4	1
2104	2	3
2105	2	3
2106	2	3
2107	4	2
2108	2	3
2109	3	2
2110	0	0
2111	4	1
2112	1	4
2113	2	3
2114	3	2
2115	2	3
2116	1	4
2117	1	4
2118	4	1
2119	2	1
2120	2	3
2121	2	3
2122	3	2
2123	2	3
2124	1	4
2125	2	1
2126	2	3
2127	3	2
2128	2	3
2129	0	0
2130	1	4
2131	2	3
2132	2	3
2133	2	1
2134	1	4
2135	4	1
2136	2	3
2137	0	0
2138	0	0
2139	4	1
2140	4	1
2141	4	2
